date,session,number,bill,question,result,description,yeatotal,naytotal
2008-09-17,2nd,602,H RES 1335,On Motion to Suspend the Rules and Agree,Passed,Celebrating the 120-year partnership between the Government and State veterans homes,411,0
2008-09-17,2nd,603,S 2339,On Motion to Suspend the Rules and Agree,Passed,"To designate the Department of Veterans Affairs clinic in Alpena, Michigan, as the “Lieutenant Colonel Clement C. Van Wagoner Department of Veterans Affairs Clinic”",412,0
2008-09-17,2nd,604,H R 1594,On Motion to Suspend the Rules and Pass,Passed,Michael A. Marzano Department of Veterans Affairs Outpatient Clinic,410,0
2008-09-18,2nd,605,H RES 1449,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 6604, to amend the Commodity Exchange Act to bring greater transparency and accountability to commodity markets, and for other purposes",224,187
2008-09-18,2nd,606,H RES 1449,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 6604, to amend the Commodity Exchange Act to bring greater transparency and accountability to commodity markets, and for other purposes",218,190
2008-09-18,2nd,607,H R 6604,On Motion to Recommit with Instructions,Failed,Commodity Markets Transparency and Accountability Act,196,221
2008-09-18,2nd,608,H R 6604,On Passage,Passed,Commodity Markets Transparency and Accountability Act,283,133
2008-09-18,2nd,609,H RES 1460,On Motion to Table,Passed,,226,176
2008-09-18,2nd,610,H RES 1441,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3036, to amend the Elementary and Secondary Education Act of 1965 regarding environmental education, and for other purposes",227,188
2008-09-18,2nd,611,H RES 1441,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 3036, to amend the Elementary and Secondary Education Act of 1965 regarding environmental education, and for other purposes",221,182
2008-09-18,2nd,612,H R 3036,On Agreeing to the Amendment,Agreed to,,383,23
2008-09-18,2nd,613,H R 3036,On Motion to Recommit with Instructions,Failed,No Child Left Inside Act of 2008,172,230
2008-09-18,2nd,614,H R 3036,On Passage,Passed,No Child Left Inside Act of 2008,293,109
2008-09-18,2nd,615,H R 6460,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Great Lakes Legacy Reauthorization Act of 2008,371,20
2008-09-22,2nd,616,H R 6685,On Motion to Suspend the Rules and Pass,Passed,To authorize the Secretary of the Interior to provide an annual grant to facilitate an iron working training program for Native Americans,302,72
2008-09-22,2nd,617,H R 1907,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Coastal and Estuarine Land Conservation Program Act,313,59
2008-09-22,2nd,618,H R 6853,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Nationwide Mortgage Fraud Coordinator Act of 2008,350,23
2008-09-23,2nd,619,H RES 1476,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 5244, Credit Cardholders’ Bill of Rights Act of 2008",221,192
2008-09-23,2nd,620,H RES 1476,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 5244, Credit Cardholders’ Bill of Rights Act of 2008",220,194
2008-09-23,2nd,621,S J RES 45,On Motion to Suspend the Rules and Pass,Passed,Expressing the consent and approval of Congress to an interstate compact regarding water resources in the Great Lakes--St. Lawrence River Basin,390,25
2008-09-23,2nd,622,H R 5244,On Motion to Recommit with Instructions,Failed,Credit Cardholders’ Bill of Rights Act of 2008,198,219
2008-09-23,2nd,623,H R 5244,On Passage,Passed,Credit Cardholders’ Bill of Rights Act of 2008,312,112
2008-09-23,2nd,624,H R 6897,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Filipino Veterans Equity Act 2008,392,23
2008-09-23,2nd,625,H R 6983,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Paul Wellstone and Pete Domenici Mental Health Parity and Addiction Equity Act of 2008,376,47
2008-09-23,2nd,626,H R 5352,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Elder Abuse Victims Act of 2008,387,28
2008-09-23,2nd,627,H R 642,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Honorable Stephanie Tubbs Jones College Fire Prevention Act,365,51
2008-09-24,2nd,628,H RES 1488,Will the House Now Consider the Resolution,Passed,"Providing for consideration of the Senate amendment to H.R. 2638, making appropriations for the Department of Homeland Security FY 2008",242,168
2008-09-24,2nd,629,H RES 1488,On Ordering the Previous Question,Passed,"Providing for consideration of the Senate amendment to H.R. 2638, making appropriations for the Department of Homeland Security FY 2008",231,198
2008-09-24,2nd,630,H RES 1488,On Agreeing to the Resolution,Passed,"Providing for consideration of the Senate amendment to H.R. 2638, making appropriations for the Department of Homeland Security FY 2008",228,202
2008-09-24,2nd,631,S 3001,"On Motion to Suspend the Rules and Pass, as Amended",Passed,National Defense Authorization Act for Fiscal Year 2009,392,39
2008-09-24,2nd,632,H R 2638,On Motion to Concur in Senate Amendment with Amendment,Passed,"Making appropriations for the Department of Homeland Security for fiscal year ending September 30, 2008",370,58
2008-09-24,2nd,633,H R 5265,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"Paul D. Wellstone Muscular Dystrophy Community Assistance, Research, and Education Amendments of 2008",418,2
2008-09-24,2nd,634,H R 7005,On Motion to Suspend the Rules and Pass,Passed,Alternative Minimum Tax Relief Act of 2008,393,30
2008-09-24,2nd,635,H R 7006,On Motion to Suspend the Rules and Pass,Passed,Disaster Tax Relief Act of 2008,419,4
2008-09-24,2nd,636,S 2606,On Motion to Suspend the Rules and Pass,Passed,United States Fire Administration Reauthorization Act of 2008,418,2
2008-09-25,2nd,637,H RES 1490,On Ordering the Previous Question,Passed,Same Day Rule,227,198
2008-09-25,2nd,638,H RES 1490,On Agreeing to the Resolution,Passed,Same Day Rule,222,198
2008-09-25,2nd,639,H R 758,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Breast Cancer Patient Protection Act of 2008,421,2
2008-09-25,2nd,640,H RES 1501,On Ordering the Previous Question,Passed,Proceedings on Roll Call 640 were vacated by unanimous consent.,223,200
2008-09-25,2nd,641,H CON RES 255,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing the sense of Congress regarding the United States commitment to preservation of religious and cultural sites and condemning instances where sites are desecrated,414,1
2008-09-25,2nd,642,H R 1014,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"Heart Disease Education, Analysis Research, and Treatment for Women Act or the “HEART for Women Act”",418,4
2008-09-25,2nd,643,H R 6950,On Motion to Suspend the Rules and Pass,Passed,Stephanie Tubbs Jones Gift or Life Medal Act of 2008,420,1
2008-09-25,2nd,644,H RES 1421,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Commemorating the 25th anniversary of the tragic October 1983 terrorist bombing of the United States Marine Corps Barracks in Beirut, Lebanon",414,0
2008-09-26,2nd,645,H RES 1502,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 7060, to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes",206,186
2008-09-26,2nd,646,H RES 1502,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 7060, to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes",215,188
2008-09-26,2nd,647,H R 6045,On Motion to Suspend the Rules and Pass,Passed,Bulletproof Vest Partnership Grant Act,404,2
2008-09-26,2nd,648,H R 7060,Table Appeal of the Ruling of the Chair,Passed,Renewable Energy and Job Creation Tax Act of 2008,220,198
2008-09-26,2nd,649,H R 7060,On Passage,Passed,Renewable Energy and Job Creation Tax Act of 2008,257,166
2008-09-26,2nd,650,S 1382,On Motion to Suspend the Rules and Pass,Passed,To amend the Public Health Service Act to provide for the establishment of an Amyotrophic Lateral Sclerosis Registry,415,2
2008-09-26,2nd,651,H RES 1500,On Ordering the Previous Question,Passed,Providing for consideration of motions to suspend the rules,225,192
2008-09-26,2nd,652,H RES 1500,On Agreeing to the Resolution,Passed,Providing for consideration of motions to suspend the rules,222,196
2008-09-26,2nd,653,S 2932,On Motion to Suspend the Rules and Pass,Passed,"Poison Center Support, Enhancement, and Awareness Act of 2008",403,6
2008-09-26,2nd,654,H RES 1503,On Ordering the Previous Question,Passed,Rule waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,222,198
2008-09-26,2nd,655,H RES 1503,On Agreeing to the Resolution,Passed,Rule waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,216,203
2008-09-26,2nd,656,H R 4120,Suspend the Rules and Concur in the Senate Amendment,Passed,Effective Child Pornography Prosecution Act,418,0
2008-09-26,2nd,657,H RES 1507,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 7110, making supplemental appropriations for job creation and preservation, infrastructure investment, and economic and energy assistance for the fiscal year ending September 30, 2009, and for other purposes",218,204
2008-09-26,2nd,658,H RES 1507,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 7110, making supplemental appropriations for job creation and preservation, infrastructure investment, and economic and energy assistance for the fiscal year ending September 30, 2009, and for other purposes",213,208
2008-09-26,2nd,659,S 1046,On Motion to Suspend the Rules and Pass,Passed,Senior Professional Performance Act,419,0
2008-09-26,2nd,660,H R 7110,On Passage,Passed,"Making supplemental appropriations for job creation and preservation, infrastructure investment, and economic and energy assistance for the fiscal year ending September 30, 2009",264,158
2008-09-27,2nd,661,H R 928,Suspend the Rules and concur in the Senate Amendment,Passed,Inspector General Reform Act,414,0
2008-09-27,2nd,662,H R 7081,On Motion to Suspend the Rules and Pass,Passed,United States-India Nuclear Cooperation Approval and Nonproliferation Enhancement Act,298,117
2008-09-27,2nd,663,H R 6707,"On Motion to Suspend the Rules and Pass, as Amended",Failed,Taking Responsible Action for Community Safety Act,243,175
2008-09-28,2nd,664,S 3325,On Motion to Suspend the Rules and Pass,Passed,,381,41
2008-09-28,2nd,665,H R 6460,Suspend the Rules and Concur in the Senate Amendment,Passed,Great Lakes Legacy Reauthorization Act of 2008,411,9
2008-09-28,2nd,666,H RES 1514,On Ordering the Previous Question,Passed,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,211,201
2008-09-28,2nd,667,H RES 1514,On Agreeing to the Resolution,Passed,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,216,200
2008-09-28,2nd,668,S 2840,On Motion to Suspend the Rules and Pass,Passed,Military Personnel Citizenship Processing Act,416,0
2008-09-29,2nd,669,S 906,On Motion to Suspend the Rules and Pass,Passed,"To prohibit the sale, distribution,transfer, and export of elemental mercury, and for other purposes",393,5
2008-09-29,2nd,670,H RES 1517,On Ordering the Previous Question,Passed,"Rule providing for consideration of the Senate amendment to the House amendment to the Senate amendment to H.R. 3997, the Emergency Economic Stabilization Act of 2008.",217,196
2008-09-29,2nd,671,H RES 1517,On Agreeing to the Resolution,Passed,"Rule providing for consideration of the Senate amendment to the House amendment to the Senate amendment to H.R. 3997, the Emergency Economic Stabilization Act of 2008.",220,198
2008-09-29,2nd,672,H CON RES 440,On Agreeing to the Resolution,Passed,Provding for an adjournment or recess of the two Houses,213,211
2008-09-29,2nd,673,ADJOURN,On Motion to Adjourn,Failed,,8,394
2008-09-29,2nd,674,H R 3997,On Concurring in Senate Amendment With An Amendment,Failed,"To amend the Internal Revenue Code of 1986 to provide earnings assistance and tax relief to members of the uniformed services, volunteer firefighters, and Peace Corps volunteers, and for other purposes",205,228
2008-09-29,2nd,675,H R 7175,On Motion to Suspend the Rules and Pass,Passed,Small Business Financing Improvements Act of 2008,374,6
2008-10-02,2nd,676,S 3641,On Motion to Suspend the Rules and Pass,Passed,To authorize funding for the National Crime Victim Law Institute to provide support for victims of crime under Crime Victims Legal Assistance Programs as a part of the Victims of Crime Act of 1984.,410,2
2008-10-02,2nd,677,S 3641,Table Motion to Reconsider,Passed,To authorize funding for the National Crime Victim Law Institute to provide support for victims of crime under Crime Victims Legal Assistance Programs as a part of the Victims of Crime Act of 1984.,295,115
2008-10-02,2nd,678,H R 7221,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Homeless Emergency Assistance and Rapid Transition to Housing Act,355,61
2008-10-03,2nd,679,H RES 1525,On Ordering the Previous Question,Passed,"Providing for consideration of the Senate amendments to H.R. 1424, Emergency Economic Stabilization Act of 2008.",235,190
