Student Number;Question 1 ID;Question 2 ID;Question 3 ID;Question 4 ID;Question 5 ID
10574;13282;1136;914;2214;15061
10575;1110;15057;2202;12710;114
10576;1110;1143;2514;15030;12754
10577;12754;15057;155;13274;12208
10578;13221;12783;471;15063;12711
10579;15147;691;15053;12674;13510
10580;66;5504;13292;716;697
10581;13207;12721;2504;15865;5584
10582;242;15051;12797;1143;13241
10583;708;102;12803;15065;15147
10584;13211;13282;818;12754;527
10585;2234;471;13205;12716;12710
10586;12109;13239;12716;1011;807
10587;13217;13282;2355;12803;15011
10588;190;15033;813;1014;13231
10589;5504;2355;1619;3917;166
10590;15403;12932;13221;12745;1140
10591;1140;5504;2214;13241;575
10592;13230;3917;13078;12810;914
10593;5456;445;337;708;12711
10594;13212;1049;1119;12729;15415
10595;397;753;910;15061;13286
10596;15413;12734;15030;12208;1119
10597;13080;2354;13243;595;92
10598;2514;648;817;13207;13278
10599;5580;2208;15049;1122;12797
10600;1619;27;2489;12179;13276
10601;13273;2234;2193;12776;13221
10602;809;92;631;102;15061
10603;2517;5456;5916;817;13205
10604;2511;11542;766;2497;1109
10605;696;12710;194;12783;648
10606;12729;2371;766;12932;1593
10607;595;5594;13230;5584;2202
10608;397;2291;15052;5561;12718
10609;15403;2489;5584;13510;223
10610;12814;2343;12729;12734;13292
10611;15052;13221;172;15050;13509
10612;697;2371;2355;2354;15147
10613;15071;12208;696;190;2355
10614;65;12790;697;12171;595
10615;13239;12179;2504;15050;5553
10616;12817;914;5601;114;807
10617;1143;2504;1140;2343;1112
10618;15063;15029;13229;5620;15053
10619;12817;12810;602;910;12932
10620;2355;12790;1608;223;13229
10621;15865;648;13201;172;471
10622;15415;12793;15052;13236;13278
10623;15415;166;15147;2291;92
10624;172;1630;1140;166;817
10625;12716;1593;12208;12793;817
10626;3917;12674;13217;12209;13236
10627;13074;436;5620;15050;13509
10628;1143;13078;226;537;13286
10629;3859;13230;206;537;12812
10630;15057;12752;45;13241;12929
10631;2321;12754;194;817;2355
10632;13276;5561;13243;12930;12674
10633;223;206;1143;714;766
10634;114;155;813;753;713
10635;12711;813;5916;456;155
10636;15029;5580;12718;13212;13217
10637;13201;15403;1122;1119;753
10638;15030;13205;13078;15064;337
10639;2516;15030;807;375;27
10640;206;1630;2355;13234;2511
10641;708;13201;15065;1049;13229
10642;1049;13074;1109;445;15014
10643;2208;12932;2355;15029;13228
10644;1119;5561;15029;12745;716
10645;15071;713;2497;12179;2355
10646;12932;1630;2208;13286;226
10647;13211;527;1136;1634;2371
10648;809;2504;2516;13241;445
10649;3855;13276;12929;714;194
10650;12932;243;206;648;602
10651;92;1119;5580;194;5475
10652;2504;910;810;766;2514
10653;1593;5553;575;2234;12797
10654;910;2355;172;713;243
10655;13514;753;12674;223;13221
10656;12783;13243;114;13236;1143
10657;648;2291;13235;5594;13278
10658;13273;2514;2234;12171;637
10659;691;631;15063;15050;1119
10660;276;5561;15403;13509;1140
10661;13234;12817;172;15065;12754
10662;15065;2355;1143;5916;595
10663;13224;13273;15872;12734;12209
10664;130;12208;11542;595;12716
10665;15014;12711;13517;13236;13215
10666;15029;1109;13201;5553;818
10667;13221;2514;3917;13211;12793
10668;631;2343;5584;910;15050
10669;15050;2504;12710;13286;12109
10670;11542;13222;167;12793;13078
10671;5504;13074;754;637;2511
10672;166;2516;637;15049;27
10673;102;13229;3917;15403;13224
10674;15061;12171;13239;1049;12734
10675;3855;15071;1143;2514;5504
10676;3917;910;716;602;12098
10677;1143;5601;12718;5475;602
10678;15063;12171;527;92;13286
10679;1140;13224;445;3855;15415
10680;13212;15065;1136;15403;2208
10681;2214;2354;537;13510;5456
10682;13276;1110;13278;2504;5561
10683;223;1122;914;1608;5456
10684;12208;3917;2489;2516;12171
10685;910;13222;223;1630;13211
10686;3917;45;15063;1140;15011
10687;2489;12797;1608;12790;2354
10688;242;13273;760;807;809
10689;1135;12720;12171;813;13235
10690;5553;15050;12109;2354;1049
10691;12171;15029;5561;2234;445
10692;1143;914;130;13292;807
10693;12729;2514;13517;12208;13509
10694;5916;2291;12208;15865;226
10695;5553;12932;1135;13235;691
10696;27;713;1135;3859;13234
10697;13236;13276;1619;13243;1119
10698;2354;15049;2371;12171;5620
10699;15053;714;159;2348;1110
10700;5456;15011;754;631;13510
10701;13228;12171;13278;92;696
10702;13277;575;12790;5620;2343
10703;2517;810;754;15053;155
10704;15057;12208;12711;102;1112
10705;637;471;15032;114;13215
10706;13239;13224;1634;13235;13509
10707;13205;12098;2504;13207;1109
10708;537;471;12812;5601;15415
10709;13211;12729;2371;12734;13235
10710;2371;1634;13282;12930;3917
10711;527;15064;12797;15032;754
10712;13207;15052;15061;13276;15051
10713;12718;206;13510;914;12711
10714;13235;1608;65;13277;15413
10715;12754;5584;810;13205;15071
10716;15065;13222;12776;13212;810
10717;713;92;3917;13230;15065
10718;12711;206;12179;575;1593
10719;527;206;2489;818;12797
10720;2504;13274;13235;12797;13239
10721;12790;818;1593;13275;914
10722;12716;2514;155;13211;13510
10723;1143;11542;15065;12930;15052
10724;13277;190;1608;818;2348
10725;65;3859;13274;1140;15872
10726;2321;12790;12179;2291;13286
10727;12797;5620;1119;190;708
10728;810;2354;13230;12179;13211
10729;2354;5594;13241;12783;12814
10730;595;12814;15071;12674;5580
10731;12734;1619;3917;15014;716
10732;12745;754;337;696;242
10733;5580;12209;13205;12817;12098
10734;12745;817;397;12209;27
10735;1608;12209;130;2497;5456
10736;1119;13080;3859;27;12932
10737;13222;5553;2321;27;1135
10738;15065;12720;2291;2497;5584
10739;13231;15413;5475;602;1135
10740;818;15032;13278;102;130
10741;13273;12930;12720;1049;15865
10742;65;810;13235;15030;13243
10743;2516;15053;13211;15057;1112
10744;1049;1110;13239;12710;456
10745;13230;155;194;13278;5601
10746;15071;436;456;13282;15051
10747;1110;13;167;12208;12932
10748;15057;13273;637;13276;2517
10749;13510;12710;13222;167;445
10750;2343;13274;1135;13221;375
10751;13510;631;5594;13074;2343
10752;13239;12711;13074;167;753
10753;12817;13;1140;12790;13292
10754;15413;12109;12718;13215;12711
10755;12776;12810;5584;12783;15071
10756;15011;12711;27;15030;13276
10757;1109;194;13234;766;1634
10758;27;716;3855;15053;527
10759;1140;15147;12098;15865;13230
10760;631;766;12716;12208;13228
10761;2511;15032;999;2234;12790
10762;13275;12783;766;102;13205
10763;15051;5475;15050;13201;167
10764;1011;13222;5580;12929;753
10765;45;13275;999;15049;2193
10766;809;13514;11542;15403;1143
10767;1119;1608;3917;13286;1135
10768;637;13273;1110;5475;2193
10769;708;15865;1634;716;337
10770;13274;2504;45;456;13
10771;2489;13217;159;12745;471
10772;1140;12729;13514;15064;13235
10773;2514;166;999;15065;5916
10774;537;12709;696;15051;766
10775;1608;2208;5504;13278;12783
10776;5916;2343;754;13275;397
10777;766;92;12752;12109;13215
10778;2511;15049;15030;13;810
10779;2516;602;13212;15057;27
10780;13278;5580;276;15051;1011
10781;2497;12932;13235;190;12812
10782;12929;697;2354;15011;760
10783;760;243;2355;92;5594
10784;13274;13074;166;3855;12797
10785;15029;12790;2193;13273;15011
10786;2504;13509;15029;910;13510
10787;1122;13078;13286;12734;167
10788;13514;12810;27;12817;13201
10789;243;15049;12098;766;2354
10790;15065;1140;1119;206;1122
10791;13275;575;13074;1011;130
10792;13275;818;12716;45;12783
10793;1136;13510;12814;337;15030
10794;337;595;12208;15033;12817
10795;159;1011;697;12754;13231
10796;13217;3855;15050;190;66
10797;242;12208;13217;243;15057
10798;708;15053;155;2291;13277
10799;12711;12812;12797;13205;12179
10800;13292;2516;375;1014;537
10801;5553;13224;2489;13276;15029
10802;15413;5594;13276;13074;12797
10803;13231;595;2193;15014;15065
10804;12721;13239;15865;2208;12720
10805;13074;15051;92;5561;3855
10806;697;12721;206;15415;2355
10807;595;12729;456;13207;114
10808;5584;5553;13217;5580;12810
10809;12790;12812;12817;696;2343
10810;12745;595;15057;12729;2371
10811;807;3917;15061;13277;13217
10812;66;1608;2514;15029;12793
10813;13228;13509;375;1634;12721
10814;92;12208;1011;1014;1630
10815;445;45;15147;12803;575
10816;2202;1122;12720;194;637
10817;65;155;15063;13229;5620
10818;631;12932;1135;2504;12208
10819;1630;15049;13277;12711;716
10820;13228;15865;12710;12734;15147
10821;15014;13236;13509;65;3855
10822;13211;2193;397;1140;206
10823;13224;12810;13215;15029;15052
10824;13212;130;27;1608;13273
10825;12745;15033;12729;12803;243
10826;15063;436;2355;5594;226
10827;2371;15061;15050;2514;12793
10828;754;2354;13236;3855;15065
10829;12817;114;13215;13278;172
10830;13276;15052;3855;12208;5553
10831;13514;5601;595;2354;15415
10832;818;2208;753;595;397
10833;12930;102;12709;12752;13510
10834;276;2343;12710;1112;2511
10835;13231;12721;2355;102;637
10836;13509;15872;12745;716;12709
10837;66;13236;2497;2234;1110
10838;13239;697;1593;754;15032
10839;12674;15063;15032;445;436
10840;910;2214;15063;102;1136
10841;2504;13078;575;602;12734
10842;45;1109;13286;2497;13207
10843;1140;12716;13231;2497;13273
10844;12814;15071;13228;13207;1593
10845;3855;15065;375;810;809
10846;15063;5620;436;813;13229
10847;13273;1112;5553;66;2214
10848;5584;15065;12776;12783;5456
10849;12776;12752;15052;13230;12718
10850;15049;12209;1135;13;13243
10851;1143;2208;15415;130;5601
10852;13212;159;2234;2193;716
10853;5561;910;12716;190;12674
10854;13286;708;1122;15147;375
10855;5601;716;13231;2354;2343
10856;1011;5620;15033;12209;15061
10857;12720;12790;2214;12930;12208
10858;12745;12812;243;445;12790
10859;12793;15065;13276;13;13224
10860;2343;15032;375;12720;708
10861;102;2343;5456;12812;2234
10862;602;471;5584;65;12793
10863;13230;5561;12716;12711;13224
10864;155;2193;2497;15030;13239
10865;716;12817;1119;754;15057
10866;13275;12745;15032;12711;243
10867;12709;2371;5475;595;15061
10868;1634;2516;807;13273;15033
10869;13236;5601;2193;12745;15030
10870;102;12790;2202;13231;2193
10871;2371;12752;999;910;5553
10872;13282;190;15413;631;12810
10873;13274;1593;13292;5594;15403
10874;1608;2489;15033;15052;13212
10875;12817;1011;13207;2511;12711
10876;2371;1143;114;12752;15052
10877;2214;13277;102;159;114
10878;155;13229;1143;1014;5561
10879;15049;172;13074;13231;13212
10880;3855;15413;2489;130;13274
10881;15071;2354;12179;206;13074
10882;13211;242;13517;2208;648
10883;12812;575;910;595;527
10884;716;15033;206;12814;15065
10885;696;2371;754;12711;2516
10886;1593;12710;631;1049;375
10887;15403;1049;5601;66;13276
10888;15415;5584;12745;13201;2234
10889;13292;12932;172;13236;5584
10890;818;5561;813;13514;13241
10891;13510;2208;13217;2348;716
10892;15403;2517;15014;13292;15030
10893;2497;92;2291;15030;13205
10894;5475;12109;2202;3917;66
10895;696;1143;226;15065;12734
10896;648;5504;194;595;15030
10897;12930;2517;12721;12783;15029
10898;1143;172;13510;15050;2371
10899;999;1608;45;1119;2343
10900;15032;910;753;5580;13235
10901;12790;13;15872;760;12718
10902;2208;13211;2348;206;12674
10903;5553;1634;11542;15413;2371
10904;716;13277;13074;697;12709
10905;2511;12711;2371;12710;5601
10906;15865;12729;375;27;12783
10907;92;708;760;2321;2291
10908;13231;12790;12793;13241;65
10909;691;13510;2193;13205;2371
10910;753;12711;12930;2516;13235
10911;5456;13277;12745;12709;12179
10912;2371;15053;12179;12797;3917
10913;242;13217;1593;65;13228
10914;13278;15052;2517;102;999
10915;155;166;12814;15063;456
10916;2514;13211;810;12718;716
10917;13241;13286;696;13205;15865
10918;1112;206;12711;12929;3917
10919;13275;66;2371;15415;1136
10920;13215;2354;13207;206;15032
10921;12109;5504;691;276;13235
10922;276;397;13239;12810;1136
10923;602;12208;691;12793;15053
10924;12709;471;13278;12720;12793
10925;13234;190;159;13275;3859
10926;12810;15030;766;2514;5475
10927;13278;13514;3855;166;194
10928;2234;13234;2514;813;5916
10929;12716;754;13282;15033;2202
10930;12734;15051;436;2511;166
10931;691;12797;1619;1119;445
10932;2497;2193;910;471;15415
10933;5504;12171;166;12716;13236
10934;13;12776;13517;12709;15147
10935;1593;2355;817;12716;13514
10936;13211;159;13234;13510;2517
10937;754;2511;13222;760;713
10938;2504;5620;190;13;2193
10939;12098;537;13215;13282;15865
10940;648;5584;2489;1136;708
10941;575;13509;13243;243;13205
10942;2497;27;697;12734;13243
10943;15872;5601;716;12718;436
10944;15030;12179;2371;15052;13235
10945;2516;13207;12929;15011;11542
10946;910;13229;2291;13277;12711
10947;15865;13217;12711;15147;12745
10948;5580;2234;276;5594;2511
10949;2343;15872;12814;12810;12790
10950;13231;999;375;817;631
10951;708;1110;2348;12810;15865
10952;12929;15413;13276;155;15032
10953;13243;809;102;1122;575
10954;2214;15051;13243;15029;2489
10955;5620;12171;5916;713;12932
10956;15033;15071;2343;813;13275
10957;226;12674;914;2234;130
10958;648;1593;13205;12716;12709
10959;602;5620;1112;13236;276
10960;13212;130;12711;5601;13211
10961;12930;13217;15071;45;65
10962;910;15053;713;13217;760
10963;12674;13517;456;1140;12729
10964;813;13277;15063;5475;5620
10965;527;2202;226;807;15014
10966;12721;13517;45;194;12720
10967;12711;13517;3917;713;1593
10968;13207;13212;15052;5504;102
10969;12812;13205;13243;1049;130
10970;12709;5504;471;15057;2348
10971;13282;436;1608;92;226
10972;12810;102;15064;15050;13211
10973;648;813;5553;13243;1630
10974;12814;15029;2234;13275;15057
10975;13276;2517;13286;12710;13078
10976;12716;15014;637;15061;15071
10977;910;12812;13510;166;753
10978;15063;456;2354;12797;648
10979;12932;13235;13509;194;12776
10980;1014;2516;12734;2355;2214
10981;2234;206;5916;2193;13234
10982;2234;2517;5594;1135;5561
10983;12790;159;1136;1122;5561
10984;12790;13217;2291;809;2321
10985;12721;15014;13217;130;1143
10986;5594;12208;2489;12754;13236
10987;5475;1122;12790;337;27
10988;102;15063;15065;15147;2514
10989;15063;1619;5620;5456;12776
10990;15061;242;167;696;12718
10991;15865;2348;13514;15029;2514
10992;15415;766;15057;12814;813
10993;13239;436;12797;375;5620
10994;12179;15014;807;648;15064
10995;13217;708;15057;12745;15051
10996;66;708;12709;65;102
10997;817;2514;130;12710;1630
10998;12734;5620;12814;1112;527
10999;2504;12171;15061;713;809
11000;5561;1634;12783;13235;12793
11001;12171;12817;537;1619;12803
11002;537;2371;436;15057;276
11003;5916;12745;12208;631;13222
11004;813;15063;1119;13514;15050
11005;648;13230;713;714;12718
11006;12783;2291;15029;13275;5553
11007;602;45;166;5504;2355
11008;66;471;760;602;2504
11009;27;12812;15049;527;13222
11010;716;5594;15052;15415;15053
11011;810;809;1608;242;15064
11012;1140;697;13201;12716;13231
11013;12710;2343;243;12814;13273
11014;2514;15033;5504;243;15147
11015;159;13231;527;12803;602
11016;1619;15413;13215;15014;12797
11017;5594;1011;172;13517;15029
11018;12783;13239;914;13205;2516
11019;631;226;13;13236;5504
11020;5475;2489;15011;65;1049
11021;13282;13517;15415;2234;1122
11022;45;13201;914;226;11542
11023;12790;2193;1122;12810;13276
11024;15403;15064;13230;13243;15030
11025;15415;12776;13239;13224;575
11026;13275;691;637;375;12929
11027;1136;13228;12179;1122;813
11028;12709;15071;66;3859;12710
11029;12754;13207;15053;13231;12932
11030;190;1014;527;12790;166
11031;1608;13224;15029;1122;194
11032;12109;167;15065;397;243
11033;276;810;456;166;2202
11034;13274;3859;15071;15011;5594
11035;914;15014;13274;15051;13211
11036;13222;12810;753;13078;2202
11037;5553;13212;15050;12734;697
11038;13080;114;12716;12098;13276
11039;697;5620;190;12812;1143
11040;15147;5475;1122;631;13080
11041;226;2321;575;13080;13
11042;2489;595;15011;3855;92
11043;15063;15403;810;226;2514
11044;92;1014;12208;648;12812
11045;5580;13074;226;13509;1014
11046;13207;130;12745;3917;13215
11047;2355;13222;13278;166;2514
11048;12718;2208;13201;2193;12710
11049;15413;1011;1143;15030;12716
11050;15865;15057;167;12776;12208
11051;15057;15403;3855;5594;13217
11052;15071;13217;1608;12674;12709
11053;2504;5620;27;12930;2355
11054;3917;27;13080;13235;13
11055;15063;1634;13078;13074;2348
11056;631;12674;15057;13228;716
11057;13510;12098;206;15061;13275
11058;1109;2514;3859;13080;910
11059;167;12716;13078;471;2321
11060;13236;456;2371;1593;12716
11061;2321;5553;15029;15032;12803
11062;13228;575;15052;2343;15029
11063;375;12171;13228;817;910
11064;15050;15057;12776;456;648
11065;15051;12745;15011;15415;159
11066;2489;13278;527;15014;1112
11067;13274;13286;15865;130;223
11068;1109;1634;2504;13211;12710
11069;714;337;12803;445;5456
11070;2343;2511;12803;65;436
11071;12810;760;1011;15063;708
11072;5620;818;194;5553;2371
11073;2497;15049;15063;2321;13222
11074;12817;166;13514;5584;1109
11075;12817;12790;12721;13205;999
11076;206;12209;13215;2343;45
11077;13239;12710;13234;716;2208
11078;708;1109;13224;1119;1011
11079;753;12754;2497;5601;13201
11080;602;13278;15052;13222;13217
11081;15415;12932;2489;708;13230
11082;12171;13229;2321;13224;527
11083;2214;13074;12803;1135;2202
11084;12932;696;1014;13207;13080
11085;696;92;537;13277;5916
11086;12710;13211;223;13509;15413
11087;13228;13514;12716;15014;13217
11088;13273;3917;12803;5504;12776
11089;1112;130;810;575;12812
11090;813;1608;12710;12208;15415
11091;13235;13217;12754;810;1119
11092;12734;12745;2234;1630;2371
11093;12208;12709;2348;13241;12171
11094;12171;15053;12208;12674;595
11095;12710;155;15865;5584;15050
11096;15064;15011;12734;2517;12776
11097;12721;12711;12674;12098;1110
11098;2214;11542;12718;15057;5584
11099;810;13509;3859;15049;15415
11100;471;13228;13517;15057;12803
11101;818;15032;206;5601;12790
11102;15057;13212;15050;1593;15071
11103;13286;456;1049;5580;242
11104;5561;714;206;5584;2208
11105;13231;1143;13078;1608;631
11106;13078;13080;810;12710;648
11107;15057;5584;397;226;15061
11108;15053;648;766;696;13276
11109;813;2355;13;12783;12674
11110;713;1122;813;1630;2193
11111;12208;1110;5561;12745;445
11112;15029;471;12783;243;12929
11113;15061;13078;1608;13286;5561
